Date,Day of Week,Month,Full Time,Time,AM/PM,Visitor,Goals,Home,Goals.1,Att.,LOG,Lagged_attendance_1,Lagged_attendance_2,Lagged_attendance_3,Attendance_moving_avg
11/5/2016,Sat,Nov,7:00 PM,7:00,PM,New Jersey Devils,1,Tampa Bay Lightning,4,19092.0,2:37,18245.0,17562.0,16225.0,18299.666666666668
11/5/2016,Sat,Nov,7:00 PM,7:00,PM,Vancouver Canucks,3,Toronto Maple Leafs,6,19480.0,2:48,19092.0,18245.0,17562.0,18939.0
11/5/2016,Sat,Nov,7:00 PM,7:00,PM,Florida Panthers,2,Washington Capitals,4,18506.0,2:32,19480.0,19092.0,18245.0,19026.0
11/6/2016,Sun,Nov,9:30 PM,9:30,PM,Calgary Flames,1,Anaheim Ducks,4,16218.0,2:27,18506.0,19480.0,19092.0,18068.0
11/6/2016,Sun,Nov,6:00 PM,6:00,PM,New Jersey Devils,4,Carolina Hurricanes,1,8650.0,2:23,16218.0,18506.0,19480.0,14458.0
11/6/2016,Sun,Nov,7:00 PM,7:00,PM,Dallas Stars,3,Chicago Blackhawks,4,21901.0,2:49,8650.0,16218.0,18506.0,15589.666666666666
11/6/2016,Sun,Nov,5:00 PM,5:00,PM,Edmonton Oilers,2,Detroit Red Wings,1,20027.0,2:28,21901.0,8650.0,16218.0,16859.333333333332
11/6/2016,Sun,Nov,7:00 PM,7:00,PM,Winnipeg Jets,2,New York Rangers,5,18006.0,2:23,20027.0,21901.0,8650.0,19978.0
11/6/2016,Sun,Nov,5:00 PM,5:00,PM,Colorado Avalanche,1,St. Louis Blues,5,17220.0,2:26,18006.0,20027.0,21901.0,18417.666666666668
11/7/2016,Mon,Nov,7:00 PM,7:00,PM,Buffalo Sabres,0,Boston Bruins,4,17565.0,2:34,17220.0,18006.0,20027.0,17597.0
11/7/2016,Mon,Nov,7:30 PM,7:30,PM,Tampa Bay Lightning,1,Florida Panthers,3,11703.0,2:28,17565.0,17220.0,18006.0,15496.0
11/7/2016,Mon,Nov,7:00 PM,7:00,PM,Vancouver Canucks,2,New York Islanders,4,12514.0,2:29,11703.0,17565.0,17220.0,13927.333333333334
11/8/2016,Tue,Nov,9:00 PM,9:00,PM,Arizona Coyotes,4,Colorado Avalanche,2,13858.0,2:27,12514.0,11703.0,17565.0,12691.666666666666
11/8/2016,Tue,Nov,7:30 PM,7:30,PM,Boston Bruins,2,Montreal Canadiens,3,21288.0,2:33,13858.0,12514.0,11703.0,15886.666666666666
11/8/2016,Tue,Nov,7:00 PM,7:00,PM,Carolina Hurricanes,2,New Jersey Devils,3,12179.0,2:50,21288.0,13858.0,12514.0,15775.0
11/8/2016,Tue,Nov,8:00 PM,8:00,PM,Ottawa Senators,1,Nashville Predators,3,17113.0,2:35,12179.0,21288.0,13858.0,16860.0
11/8/2016,Tue,Nov,7:00 PM,7:00,PM,Vancouver Canucks,5,New York Rangers,3,18006.0,2:26,17113.0,12179.0,21288.0,15766.0
11/8/2016,Tue,Nov,7:00 PM,7:00,PM,Detroit Red Wings,3,Philadelphia Flyers,2,19598.0,2:35,18006.0,17113.0,12179.0,18239.0
11/8/2016,Tue,Nov,7:00 PM,7:00,PM,Edmonton Oilers,3,Pittsburgh Penguins,4,18576.0,2:26,19598.0,18006.0,17113.0,18726.666666666668
11/8/2016,Tue,Nov,7:30 PM,7:30,PM,Los Angeles Kings,7,Toronto Maple Leafs,0,18976.0,2:27,18576.0,19598.0,18006.0,19050.0
11/8/2016,Tue,Nov,8:00 PM,8:00,PM,Dallas Stars,2,Winnipeg Jets,8,15294.0,3:26,18976.0,18576.0,19598.0,17615.333333333332
11/8/2016,Tue,Nov,7:00 PM,7:00,PM,San Jose Sharks,3,Washington Capitals,0,18506.0,2:21,15294.0,18976.0,18576.0,17592.0
11/9/2016,Wed,Nov,7:30 PM,7:30,PM,Ottawa Senators,2,Buffalo Sabres,1,17884.0,2:42,18506.0,15294.0,18976.0,17228.0
11/9/2016,Wed,Nov,7:00 PM,7:00,PM,Anaheim Ducks,2,Columbus Blue Jackets,3,10250.0,2:39,17884.0,18506.0,15294.0,15546.666666666666
11/9/2016,Wed,Nov,8:00 PM,8:00,PM,Chicago Blackhawks,2,St. Louis Blues,1,18704.0,2:31,10250.0,17884.0,18506.0,15612.666666666666
11/10/2016,Thu,Nov,9:00 PM,9:00,PM,Winnipeg Jets,3,Arizona Coyotes,2,11185.0,2:22,18704.0,10250.0,17884.0,13379.666666666666
11/10/2016,Thu,Nov,7:00 PM,7:00,PM,Columbus Blue Jackets,2,Boston Bruins,5,17565.0,2:26,11185.0,18704.0,10250.0,15818.0
11/10/2016,Thu,Nov,7:00 PM,7:00,PM,Anaheim Ducks,4,Carolina Hurricanes,2,8086.0,2:32,17565.0,11185.0,18704.0,12278.666666666666
11/10/2016,Thu,Nov,9:00 PM,9:00,PM,Dallas Stars,4,Calgary Flames,2,18795.0,2:30,8086.0,17565.0,11185.0,14815.333333333334
11/10/2016,Thu,Nov,7:30 PM,7:30,PM,Vancouver Canucks,1,Detroit Red Wings,3,20027.0,2:28,18795.0,8086.0,17565.0,15636.0
11/10/2016,Thu,Nov,7:30 PM,7:30,PM,San Jose Sharks,4,Florida Panthers,2,11703.0,2:24,20027.0,18795.0,8086.0,16841.666666666668
11/10/2016,Thu,Nov,7:30 PM,7:30,PM,Los Angeles Kings,1,Montreal Canadiens,4,21288.0,2:27,11703.0,20027.0,18795.0,17672.666666666668
11/10/2016,Thu,Nov,8:00 PM,8:00,PM,St. Louis Blues,1,Nashville Predators,3,17259.0,2:24,21288.0,11703.0,20027.0,16750.0
11/10/2016,Thu,Nov,7:00 PM,7:00,PM,Minnesota Wild,4,Pittsburgh Penguins,2,18458.0,2:34,17259.0,21288.0,11703.0,19001.666666666668
11/10/2016,Thu,Nov,7:30 PM,7:30,PM,New York Islanders,1,Tampa Bay Lightning,4,19092.0,2:22,18458.0,17259.0,21288.0,18269.666666666668
11/11/2016,Fri,Nov,7:00 PM,7:00,PM,New Jersey Devils,2,Buffalo Sabres,1,18301.0,2:41,19092.0,18458.0,17259.0,18617.0
11/11/2016,Fri,Nov,8:30 PM,8:30,PM,Washington Capitals,3,Chicago Blackhawks,2,22075.0,2:32,18301.0,19092.0,18458.0,19822.666666666668
11/11/2016,Fri,Nov,9:00 PM,9:00,PM,Winnipeg Jets,2,Colorado Avalanche,3,16517.0,2:30,22075.0,18301.0,19092.0,18964.333333333332
11/11/2016,Fri,Nov,9:00 PM,9:00,PM,Dallas Stars,3,Edmonton Oilers,2,18347.0,2:30,16517.0,22075.0,18301.0,18979.666666666668
11/11/2016,Fri,Nov,7:30 PM,7:30,PM,Los Angeles Kings,1,Ottawa Senators,2,15622.0,2:32,18347.0,16517.0,22075.0,16828.666666666668
11/11/2016,Fri,Nov,7:00 PM,7:00,PM,Philadelphia Flyers,3,Toronto Maple Leafs,6,19189.0,2:25,15622.0,18347.0,16517.0,17719.333333333332
11/12/2016,Sat,Nov,8:00 PM,8:00,PM,Boston Bruins,2,Arizona Coyotes,1,16531.0,2:35,19189.0,15622.0,18347.0,17114.0
11/12/2016,Sat,Nov,7:00 PM,7:00,PM,Washington Capitals,1,Carolina Hurricanes,5,12436.0,2:29,16531.0,19189.0,15622.0,16052.0
11/12/2016,Sat,Nov,7:00 PM,7:00,PM,St. Louis Blues,4,Columbus Blue Jackets,8,15788.0,2:34,12436.0,16531.0,19189.0,14918.333333333334
11/12/2016,Sat,Nov,10:00 PM,10:00,PM,New York Rangers,4,Calgary Flames,1,18421.0,2:21,15788.0,12436.0,16531.0,15548.333333333334
11/12/2016,Sat,Nov,7:00 PM,7:00,PM,New York Islanders,2,Florida Panthers,3,15828.0,2:53,18421.0,15788.0,12436.0,16679.0
11/12/2016,Sat,Nov,7:00 PM,7:00,PM,Detroit Red Wings,0,Montreal Canadiens,5,21288.0,2:33,15828.0,18421.0,15788.0,18512.333333333332
11/12/2016,Sat,Nov,7:00 PM,7:00,PM,Buffalo Sabres,2,New Jersey Devils,4,16514.0,2:34,21288.0,15828.0,18421.0,17876.666666666668
11/12/2016,Sat,Nov,8:00 PM,8:00,PM,Anaheim Ducks,0,Nashville Predators,5,17309.0,2:37,16514.0,21288.0,15828.0,18370.333333333332
11/12/2016,Sat,Nov,7:00 PM,7:00,PM,Minnesota Wild,2,Philadelphia Flyers,3,19591.0,2:30,17309.0,16514.0,21288.0,17804.666666666668
11/12/2016,Sat,Nov,7:00 PM,7:00,PM,Toronto Maple Leafs,1,Pittsburgh Penguins,4,18668.0,2:23,19591.0,17309.0,16514.0,18522.666666666668
11/12/2016,Sat,Nov,7:00 PM,7:00,PM,San Jose Sharks,3,Tampa Bay Lightning,1,19092.0,2:35,18668.0,19591.0,17309.0,19117.0
11/13/2016,Sun,Nov,7:00 PM,7:00,PM,Montreal Canadiens,2,Chicago Blackhawks,3,21762.0,2:36,19092.0,18668.0,19591.0,19840.666666666668
11/13/2016,Sun,Nov,7:00 PM,7:00,PM,Boston Bruins,2,Colorado Avalanche,0,15808.0,2:31,21762.0,19092.0,18668.0,18887.333333333332
11/13/2016,Sun,Nov,9:30 PM,9:30,PM,New York Rangers,3,Edmonton Oilers,1,18347.0,2:27,15808.0,21762.0,19092.0,18639.0
11/13/2016,Sun,Nov,5:00 PM,5:00,PM,Minnesota Wild,2,Ottawa Senators,1,14265.0,2:35,18347.0,15808.0,21762.0,16140.0
11/13/2016,Sun,Nov,4:00 PM,4:00,PM,Dallas Stars,4,Vancouver Canucks,5,18470.0,2:33,14265.0,18347.0,15808.0,17027.333333333332
11/13/2016,Sun,Nov,2:00 PM,2:00,PM,Los Angeles Kings,2,Winnipeg Jets,3,15294.0,2:43,18470.0,14265.0,18347.0,16009.666666666666
11/14/2016,Mon,Nov,7:00 PM,7:00,PM,Tampa Bay Lightning,4,New York Islanders,0,12498.0,2:26,15294.0,18470.0,14265.0,15420.666666666666
11/15/2016,Tue,Nov,10:00 PM,10:00,PM,Edmonton Oilers,1,Anaheim Ducks,4,15600.0,2:33,12498.0,15294.0,18470.0,14464.0
11/15/2016,Tue,Nov,7:00 PM,7:00,PM,San Jose Sharks,0,Carolina Hurricanes,1,8932.0,2:18,15600.0,12498.0,15294.0,12343.333333333334
11/15/2016,Tue,Nov,7:00 PM,7:00,PM,Washington Capitals,1,Columbus Blue Jackets,2,11738.0,2:30,8932.0,15600.0,12498.0,12090.0
11/15/2016,Tue,Nov,9:00 PM,9:00,PM,Los Angeles Kings,1,Colorado Avalanche,4,14805.0,2:35,11738.0,8932.0,15600.0,11825.0
11/15/2016,Tue,Nov,8:30 PM,8:30,PM,New Jersey Devils,2,Dallas Stars,1,18039.0,2:24,14805.0,11738.0,8932.0,14860.666666666666
11/15/2016,Tue,Nov,7:30 PM,7:30,PM,Tampa Bay Lightning,4,Detroit Red Wings,3,20027.0,2:33,18039.0,14805.0,11738.0,17623.666666666668
11/15/2016,Tue,Nov,8:00 PM,8:00,PM,Calgary Flames,1,Minnesota Wild,0,19048.0,2:32,20027.0,18039.0,14805.0,19038.0
11/15/2016,Tue,Nov,7:30 PM,7:30,PM,Florida Panthers,4,Montreal Canadiens,3,21288.0,2:29,19048.0,20027.0,18039.0,20121.0
11/15/2016,Tue,Nov,7:00 PM,7:00,PM,Ottawa Senators,3,Philadelphia Flyers,2,19358.0,2:49,21288.0,19048.0,20027.0,19898.0
11/15/2016,Tue,Nov,8:00 PM,8:00,PM,Buffalo Sabres,1,St. Louis Blues,4,16884.0,2:30,19358.0,21288.0,19048.0,19176.666666666668
11/15/2016,Tue,Nov,7:30 PM,7:30,PM,Nashville Predators,2,Toronto Maple Leafs,6,19342.0,2:30,16884.0,19358.0,21288.0,18528.0
11/15/2016,Tue,Nov,10:00 PM,10:00,PM,New York Rangers,7,Vancouver Canucks,2,17814.0,2:27,19342.0,16884.0,19358.0,18013.333333333332
11/15/2016,Tue,Nov,8:00 PM,8:00,PM,Chicago Blackhawks,0,Winnipeg Jets,4,15294.0,2:26,17814.0,19342.0,16884.0,17483.333333333332
11/16/2016,Wed,Nov,10:00 PM,10:00,PM,Arizona Coyotes,1,Calgary Flames,2,18202.0,2:37,15294.0,17814.0,19342.0,17103.333333333332
11/16/2016,Wed,Nov,7:30 PM,7:30,PM,Pittsburgh Penguins,1,Washington Capitals,7,18506.0,2:45,18202.0,15294.0,17814.0,17334.0
11/17/2016,Thu,Nov,10:00 PM,10:00,PM,New Jersey Devils,2,Anaheim Ducks,3,14954.0,2:46,18506.0,18202.0,15294.0,17220.666666666668
11/17/2016,Thu,Nov,7:00 PM,7:00,PM,Tampa Bay Lightning,4,Buffalo Sabres,1,17870.0,2:29,14954.0,18506.0,18202.0,17110.0
11/17/2016,Thu,Nov,8:30 PM,8:30,PM,Colorado Avalanche,2,Dallas Stars,3,18237.0,2:42,17870.0,14954.0,18506.0,17020.333333333332
11/17/2016,Thu,Nov,10:30 PM,10:30,PM,Edmonton Oilers,2,Los Angeles Kings,4,18230.0,2:29,18237.0,17870.0,14954.0,18112.333333333332
11/17/2016,Thu,Nov,8:00 PM,8:00,PM,Boston Bruins,0,Minnesota Wild,1,18774.0,2:33,18230.0,18237.0,17870.0,18413.666666666668
11/17/2016,Thu,Nov,7:30 PM,7:30,PM,Nashville Predators,5,Ottawa Senators,1,15480.0,2:27,18774.0,18230.0,18237.0,17494.666666666668
11/17/2016,Thu,Nov,7:00 PM,7:00,PM,Winnipeg Jets,2,Philadelphia Flyers,5,19432.0,2:26,15480.0,18774.0,18230.0,17895.333333333332
11/17/2016,Thu,Nov,8:00 PM,8:00,PM,San Jose Sharks,2,St. Louis Blues,3,17618.0,2:28,19432.0,15480.0,18774.0,17510.0
11/17/2016,Thu,Nov,7:30 PM,7:30,PM,Florida Panthers,1,Toronto Maple Leafs,6,18931.0,2:33,17618.0,19432.0,15480.0,18660.333333333332
11/17/2016,Thu,Nov,10:00 PM,10:00,PM,Arizona Coyotes,2,Vancouver Canucks,3,18027.0,2:56,18931.0,17618.0,19432.0,18192.0
11/18/2016,Fri,Nov,7:30 PM,7:30,PM,Montreal Canadiens,2,Carolina Hurricanes,3,12101.0,2:27,18027.0,18931.0,17618.0,16353.0
11/18/2016,Fri,Nov,7:00 PM,7:00,PM,New York Rangers,2,Columbus Blue Jackets,4,14541.0,2:27,12101.0,18027.0,18931.0,14889.666666666666
11/18/2016,Fri,Nov,9:00 PM,9:00,PM,Chicago Blackhawks,3,Calgary Flames,2,18691.0,2:31,14541.0,12101.0,18027.0,15111.0
11/18/2016,Fri,Nov,7:00 PM,7:00,PM,Pittsburgh Penguins,3,New York Islanders,2,13365.0,2:28,18691.0,14541.0,12101.0,15532.333333333334
11/18/2016,Fri,Nov,7:00 PM,7:00,PM,Detroit Red Wings,0,Washington Capitals,1,18506.0,2:27,13365.0,18691.0,14541.0,16854.0
11/19/2016,Sat,Nov,8:00 PM,8:00,PM,San Jose Sharks,2,Arizona Coyotes,3,13148.0,2:38,18506.0,13365.0,18691.0,15006.333333333334
11/19/2016,Sat,Nov,7:00 PM,7:00,PM,Winnipeg Jets,1,Boston Bruins,4,17565.0,2:21,13148.0,18506.0,13365.0,16406.333333333332
11/19/2016,Sat,Nov,7:00 PM,7:00,PM,Pittsburgh Penguins,1,Buffalo Sabres,2,18817.0,2:49,17565.0,13148.0,18506.0,16510.0
11/19/2016,Sat,Nov,7:00 PM,7:00,PM,Edmonton Oilers,5,Dallas Stars,2,18352.0,2:28,18817.0,17565.0,13148.0,18244.666666666668
11/19/2016,Sat,Nov,4:00 PM,4:00,PM,New Jersey Devils,2,Los Angeles Kings,4,18230.0,2:25,18352.0,18817.0,17565.0,18466.333333333332
11/19/2016,Sat,Nov,8:00 PM,8:00,PM,Colorado Avalanche,3,Minnesota Wild,2,19238.0,2:43,18230.0,18352.0,18817.0,18606.666666666668
11/19/2016,Sat,Nov,7:00 PM,7:00,PM,Toronto Maple Leafs,1,Montreal Canadiens,2,21288.0,2:30,19238.0,18230.0,18352.0,19585.333333333332
11/19/2016,Sat,Nov,7:00 PM,7:00,PM,Florida Panthers,4,Ottawa Senators,1,14132.0,2:25,21288.0,19238.0,18230.0,18219.333333333332
11/19/2016,Sat,Nov,1:00 PM,1:00,PM,Tampa Bay Lightning,3,Philadelphia Flyers,0,19732.0,2:25,14132.0,21288.0,19238.0,18384.0
11/19/2016,Sat,Nov,8:00 PM,8:00,PM,Nashville Predators,1,St. Louis Blues,3,18922.0,2:29,19732.0,14132.0,21288.0,17595.333333333332
11/19/2016,Sat,Nov,10:00 PM,10:00,PM,Chicago Blackhawks,4,Vancouver Canucks,3,18865.0,2:31,18922.0,19732.0,14132.0,19173.0
11/20/2016,Sun,Nov,8:00 PM,8:00,PM,Los Angeles Kings,3,Anaheim Ducks,2,16611.0,2:38,18865.0,18922.0,19732.0,18132.666666666668
11/20/2016,Sun,Nov,5:00 PM,5:00,PM,Winnipeg Jets,1,Carolina Hurricanes,3,10809.0,2:30,16611.0,18865.0,18922.0,15428.333333333334
11/20/2016,Sun,Nov,7:30 PM,7:30,PM,Calgary Flames,3,Detroit Red Wings,2,20027.0,2:26,10809.0,16611.0,18865.0,15815.666666666666
11/20/2016,Sun,Nov,7:00 PM,7:00,PM,Florida Panthers,3,New York Rangers,2,18006.0,2:49,20027.0,10809.0,16611.0,16280.666666666666
11/20/2016,Sun,Nov,12:30 PM,12:30,PM,Columbus Blue Jackets,3,Washington Capitals,2,18506.0,2:29,18006.0,20027.0,10809.0,18846.333333333332
11/21/2016,Mon,Nov,7:00 PM,7:00,PM,Calgary Flames,2,Buffalo Sabres,4,17526.0,2:29,18506.0,18006.0,20027.0,18012.666666666668
11/21/2016,Mon,Nov,7:00 PM,7:00,PM,Colorado Avalanche,3,Columbus Blue Jackets,2,10063.0,2:35,17526.0,18506.0,18006.0,15365.0
11/21/2016,Mon,Nov,8:30 PM,8:30,PM,Minnesota Wild,2,Dallas Stars,3,18532.0,2:38,10063.0,17526.0,18506.0,15373.666666666666
11/21/2016,Mon,Nov,9:00 PM,9:00,PM,Chicago Blackhawks,0,Edmonton Oilers,5,18347.0,2:25,18532.0,10063.0,17526.0,15647.333333333334
11/21/2016,Mon,Nov,8:00 PM,8:00,PM,Tampa Bay Lightning,1,Nashville Predators,3,17113.0,2:37,18347.0,18532.0,10063.0,17997.333333333332
11/21/2016,Mon,Nov,7:00 PM,7:00,PM,New York Rangers,5,Pittsburgh Penguins,2,18632.0,2:24,17113.0,18347.0,18532.0,18030.666666666668
11/21/2016,Mon,Nov,10:30 PM,10:30,PM,New Jersey Devils,0,San Jose Sharks,4,17286.0,2:11,18632.0,17113.0,18347.0,17677.0
11/22/2016,Tue,Nov,10:00 PM,10:00,PM,New York Islanders,3,Anaheim Ducks,2,15161.0,3:07,17286.0,18632.0,17113.0,17026.333333333332
11/22/2016,Tue,Nov,7:00 PM,7:00,PM,St. Louis Blues,4,Boston Bruins,2,17565.0,2:32,15161.0,17286.0,18632.0,16670.666666666668
11/22/2016,Tue,Nov,7:30 PM,7:30,PM,Philadelphia Flyers,3,Florida Panthers,1,15515.0,2:28,17565.0,15161.0,17286.0,16080.333333333334
11/22/2016,Tue,Nov,7:30 PM,7:30,PM,Ottawa Senators,4,Montreal Canadiens,3,21288.0,2:45,15515.0,17565.0,15161.0,18122.666666666668
11/22/2016,Tue,Nov,7:00 PM,7:00,PM,Carolina Hurricanes,2,Toronto Maple Leafs,1,18893.0,2:20,21288.0,15515.0,17565.0,18565.333333333332
11/23/2016,Wed,Nov,10:00 PM,10:00,PM,Vancouver Canucks,4,Arizona Coyotes,1,11256.0,2:28,18893.0,21288.0,15515.0,17145.666666666668
11/23/2016,Wed,Nov,7:00 PM,7:00,PM,Detroit Red Wings,2,Buffalo Sabres,1,18360.0,2:42,11256.0,18893.0,21288.0,16169.666666666666
11/23/2016,Wed,Nov,7:00 PM,7:00,PM,Calgary Flames,2,Columbus Blue Jackets,0,13140.0,2:20,18360.0,11256.0,18893.0,14252.0
11/23/2016,Wed,Nov,10:00 PM,10:00,PM,Edmonton Oilers,6,Colorado Avalanche,3,15185.0,2:27,13140.0,18360.0,11256.0,15561.666666666666
11/23/2016,Wed,Nov,10:30 PM,10:30,PM,New York Islanders,2,Los Angeles Kings,4,18230.0,2:26,15185.0,13140.0,18360.0,15518.333333333334
11/23/2016,Wed,Nov,7:00 PM,7:00,PM,Winnipeg Jets,1,Minnesota Wild,3,19022.0,2:21,18230.0,15185.0,13140.0,17479.0
11/23/2016,Wed,Nov,7:00 PM,7:00,PM,Toronto Maple Leafs,4,New Jersey Devils,5,13752.0,2:47,19022.0,18230.0,15185.0,17001.333333333332
11/23/2016,Wed,Nov,8:00 PM,8:00,PM,Dallas Stars,2,Nashville Predators,5,17119.0,2:30,13752.0,19022.0,18230.0,16631.0
11/23/2016,Wed,Nov,7:00 PM,7:00,PM,Pittsburgh Penguins,6,New York Rangers,1,18006.0,2:25,17119.0,13752.0,19022.0,16292.333333333334
11/23/2016,Wed,Nov,10:00 PM,10:00,PM,Chicago Blackhawks,1,San Jose Sharks,2,17501.0,2:27,18006.0,17119.0,13752.0,17542.0
11/23/2016,Wed,Nov,7:30 PM,7:30,PM,Philadelphia Flyers,2,Tampa Bay Lightning,4,19092.0,2:41,17501.0,18006.0,17119.0,18199.666666666668
11/23/2016,Wed,Nov,7:00 PM,7:00,PM,St. Louis Blues,3,Washington Capitals,4,18506.0,2:33,19092.0,17501.0,18006.0,18366.333333333332
11/24/2016,Thu,Nov,7:30 PM,7:30,PM,Carolina Hurricanes,1,Montreal Canadiens,2,21288.0,2:26,18506.0,19092.0,17501.0,19628.666666666668
11/24/2016,Thu,Nov,7:30 PM,7:30,PM,Boston Bruins,1,Ottawa Senators,3,17191.0,2:29,21288.0,18506.0,19092.0,18995.0
11/25/2016,Fri,Nov,4:00 PM,4:00,PM,Chicago Blackhawks,3,Anaheim Ducks,2,17174.0,2:33,17191.0,21288.0,18506.0,18551.0
11/25/2016,Fri,Nov,9:00 PM,9:00,PM,Edmonton Oilers,2,Arizona Coyotes,3,14950.0,2:54,17174.0,17191.0,21288.0,16438.333333333332
11/25/2016,Fri,Nov,7:30 PM,7:30,PM,Calgary Flames,2,Boston Bruins,1,17565.0,2:42,14950.0,17174.0,17191.0,16563.0
11/25/2016,Fri,Nov,8:30 PM,8:30,PM,Vancouver Canucks,1,Dallas Stars,2,18532.0,2:30,17565.0,14950.0,17174.0,17015.666666666668
11/25/2016,Fri,Nov,4:00 PM,4:00,PM,Pittsburgh Penguins,2,Minnesota Wild,6,19212.0,2:24,18532.0,17565.0,14950.0,18436.333333333332
11/25/2016,Fri,Nov,7:30 PM,7:30,PM,Detroit Red Wings,5,New Jersey Devils,4,15612.0,2:38,19212.0,18532.0,17565.0,17785.333333333332
11/25/2016,Fri,Nov,6:00 PM,6:00,PM,Winnipeg Jets,1,Nashville Predators,5,17192.0,2:30,15612.0,19212.0,18532.0,17338.666666666668
11/25/2016,Fri,Nov,1:00 PM,1:00,PM,New York Rangers,3,Philadelphia Flyers,2,19981.0,2:33,17192.0,15612.0,19212.0,17595.0
11/25/2016,Fri,Nov,4:00 PM,4:00,PM,New York Islanders,2,San Jose Sharks,3,17562.0,2:19,19981.0,17192.0,15612.0,18245.0
11/25/2016,Fri,Nov,7:30 PM,7:30,PM,Columbus Blue Jackets,5,Tampa Bay Lightning,3,19092.0,2:35,17562.0,19981.0,17192.0,18878.333333333332
11/25/2016,Fri,Nov,5:00 PM,5:00,PM,Buffalo Sabres,1,Washington Capitals,3,18506.0,2:34,19092.0,17562.0,19981.0,18386.666666666668
11/26/2016,Sat,Nov,10:00 PM,10:00,PM,Vancouver Canucks,3,Colorado Avalanche,2,15511.0,2:39,18506.0,19092.0,17562.0,17703.0
11/26/2016,Sat,Nov,7:00 PM,7:00,PM,Montreal Canadiens,2,Detroit Red Wings,1,20027.0,2:39,15511.0,18506.0,19092.0,18014.666666666668
11/26/2016,Sat,Nov,7:00 PM,7:00,PM,Columbus Blue Jackets,1,Florida Panthers,2,13573.0,3:18,20027.0,15511.0,18506.0,16370.333333333334
11/26/2016,Sat,Nov,10:30 PM,10:30,PM,Chicago Blackhawks,1,Los Angeles Kings,2,18435.0,2:34,13573.0,20027.0,15511.0,17345.0
11/26/2016,Sat,Nov,7:00 PM,7:00,PM,Carolina Hurricanes,1,Ottawa Senators,2,18042.0,2:26,18435.0,13573.0,20027.0,16683.333333333332
11/26/2016,Sat,Nov,7:00 PM,7:00,PM,New Jersey Devils,3,Pittsburgh Penguins,4,18615.0,2:56,18042.0,18435.0,13573.0,18364.0
11/26/2016,Sat,Nov,10:30 PM,10:30,PM,Anaheim Ducks,3,San Jose Sharks,2,17562.0,2:41,18615.0,18042.0,18435.0,18073.0
11/26/2016,Sat,Nov,8:00 PM,8:00,PM,Minnesota Wild,3,St. Louis Blues,4,19396.0,2:44,17562.0,18615.0,18042.0,18524.333333333332
11/26/2016,Sat,Nov,7:00 PM,7:00,PM,Washington Capitals,2,Toronto Maple Leafs,4,19051.0,2:38,19396.0,17562.0,18615.0,18669.666666666668
11/27/2016,Sun,Nov,1:00 PM,1:00,PM,Tampa Bay Lightning,1,Boston Bruins,4,17565.0,2:29,19051.0,19396.0,17562.0,18670.666666666668
11/27/2016,Sun,Nov,6:00 PM,6:00,PM,Florida Panthers,2,Carolina Hurricanes,3,8124.0,2:19,17565.0,19051.0,19396.0,14913.333333333334
11/27/2016,Sun,Nov,3:00 PM,3:00,PM,Arizona Coyotes,2,Edmonton Oilers,1,18347.0,2:30,8124.0,17565.0,19051.0,14678.666666666666
11/27/2016,Sun,Nov,7:00 PM,7:00,PM,Ottawa Senators,2,New York Rangers,0,18006.0,2:27,18347.0,8124.0,17565.0,14825.666666666666
11/27/2016,Sun,Nov,7:30 PM,7:30,PM,Calgary Flames,3,Philadelphia Flyers,5,19408.0,2:38,18006.0,18347.0,8124.0,18587.0
11/27/2016,Sun,Nov,1:00 PM,1:00,PM,Nashville Predators,0,Winnipeg Jets,3,15294.0,2:26,19408.0,18006.0,18347.0,17569.333333333332
11/28/2016,Mon,Nov,7:00 PM,7:00,PM,Calgary Flames,1,New York Islanders,2,10772.0,2:31,15294.0,19408.0,18006.0,15158.0
11/28/2016,Mon,Nov,8:00 PM,8:00,PM,Dallas Stars,3,St. Louis Blues,4,17169.0,2:37,10772.0,15294.0,19408.0,14411.666666666666
11/29/2016,Tue,Nov,10:00 PM,10:00,PM,Montreal Canadiens,1,Anaheim Ducks,2,14830.0,2:34,17169.0,10772.0,15294.0,14257.0
11/29/2016,Tue,Nov,7:00 PM,7:00,PM,Tampa Bay Lightning,1,Columbus Blue Jackets,5,10366.0,2:30,14830.0,17169.0,10772.0,14121.666666666666
11/29/2016,Tue,Nov,8:30 PM,8:30,PM,Florida Panthers,1,Chicago Blackhawks,2,21475.0,2:46,10366.0,14830.0,17169.0,15557.0
11/29/2016,Tue,Nov,9:00 PM,9:00,PM,Nashville Predators,5,Colorado Avalanche,3,12082.0,2:29,21475.0,10366.0,14830.0,14641.0
11/29/2016,Tue,Nov,7:30 PM,7:30,PM,Dallas Stars,1,Detroit Red Wings,3,20027.0,2:32,12082.0,21475.0,10366.0,17861.333333333332
11/29/2016,Tue,Nov,9:00 PM,9:00,PM,Toronto Maple Leafs,4,Edmonton Oilers,2,18347.0,2:32,20027.0,12082.0,21475.0,16818.666666666668
11/29/2016,Tue,Nov,7:00 PM,7:00,PM,Carolina Hurricanes,2,New York Rangers,3,18006.0,2:21,18347.0,20027.0,12082.0,18793.333333333332
11/29/2016,Tue,Nov,7:30 PM,7:30,PM,Buffalo Sabres,5,Ottawa Senators,4,14259.0,2:36,18006.0,18347.0,20027.0,16870.666666666668
